"src","dest"
"836","55113"
"84868","5879"
"8754","10461"
"89790","5777"
"89790","5781"
"91937","5879"
"948","5604"
"948","5605"
"10000","107080638"
"10000","51256"
"10000","84335"
"10542","10325"
"10542","10670"
"10542","58528"
"10542","64121"
"10641","10325"
"10641","10670"
"107080638","6009"
"11211","1855"
"11211","1856"
"11211","1857"
"1147","2475"
"127124","10542"
"127124","28956"
"127124","389541"
"127124","55004"
"127124","8649"
"153129","10542"
"153129","28956"
"153129","389541"
"153129","55004"
"153129","8649"
"1855","2932"
"1856","2932"
"1857","2932"
"201163","10325"
"201163","10670"
"201163","58528"
"201163","64121"
"207","107080638"
"207","51256"
"207","84335"
"208","107080638"
"208","51256"
"208","84335"
"220441","10325"
"220441","10670"
"245973","10542"
"245973","28956"
"245973","389541"
"245973","55004"
"245973","8649"
"2475","23175"
"2475","2887"
"2475","387"
"2475","5578"
"2475","5579"
"2475","5582"
"2475","6249"
"2475","6446"
"2475","64900"
"2475","9663"
"2535","1855"
"2535","1856"
"2535","1857"
"27330","107080638"
"27330","51256"
"27330","7248"
"27330","7249"
"2887","3480"
"2887","3643"
"28956","10325"
"28956","10670"
"28956","58528"
"28956","64121"
"2932","107080638"
"2932","51256"
"2932","7248"
"2932","7249"
"3480","2885"
"3551","107080638"
"3551","51256"
"3551","7248"
"3551","7249"
"389541","10325"
"389541","10670"
"389541","58528"
"389541","64121"
"4040","1855"
"4040","1856"
"4040","1857"
"4041","1855"
"4041","1856"
"4041","1857"
"51256","6009"
"51382","10542"
"51382","28956"
"51382","389541"
"51382","55004"
"51382","8649"
"51384","11211"
"51384","2535"
"51384","4040"
"51384","4041"
"51384","7855"
"51384","7976"
"51384","8321"
"51384","8322"
"51384","8323"
"51384","8324"
"51384","8325"
"51384","8326"
"51606","10542"
"51606","28956"
"51606","389541"
"51606","55004"
"51606","8649"
"51719","5562"
"51719","5563"
"523","10542"
"523","28956"
"523","389541"
"523","55004"
"523","8649"
"525","10542"
"525","28956"
"525","389541"
"525","55004"
"525","8649"
"526","10542"
"526","28956"
"526","389541"
"526","55004"
"526","8649"
"528","10542"
"528","28956"
"528","389541"
"528","55004"
"528","8649"
"529","10542"
"529","28956"
"529","389541"
"529","55004"
"529","8649"
"5290","2475"
"5291","2475"
"5293","2475"
"5295","2475"
"5296","2475"
"534","10542"
"534","28956"
"534","389541"
"534","55004"
"534","8649"
"54361","11211"
"54361","2535"
"54361","4040"
"54361","4041"
"54361","7855"
"54361","7976"
"54361","8321"
"54361","8322"
"54361","8323"
"54361","8324"
"54361","8325"
"54361","8326"
"54468","10641"
"54468","8131"
"54468","9681"
"54541","107080638"
"54541","51256"
"55004","10325"
"55004","10670"
"55004","58528"
"55004","64121"
"55437","5562"
"55437","5563"
"5562","107080638"
"5562","2475"
"5562","51256"
"5563","107080638"
"5563","2475"
"5563","51256"
"5594","107080638"
"5594","51256"
"5595","107080638"
"5595","51256"
"57600","10325"
"57600","10670"
"57600","58528"
"57600","64121"
"6195","107080638"
"6195","51256"
"6195","7248"
"6195","7249"
"6196","107080638"
"6196","51256"
"6196","7248"
"6196","7249"
"6197","107080638"
"6197","51256"
"6197","7248"
"6197","7249"
"6198","1975"
"6199","1975"
"6396","10641"
"6396","8131"
"6396","9681"
"6502","10325"
"6502","10670"
"652968","54468"
"652968","6396"
"652968","79726"
"652968","81929"
"652968","84219"
"7132","3551"
"7471","11211"
"7471","2535"
"7471","4040"
"7471","4041"
"7471","7855"
"7471","7976"
"7471","8321"
"7471","8322"
"7471","8323"
"7471","8324"
"7471","8325"
"7471","8326"
"7472","11211"
"7472","2535"
"7472","4040"
"7472","4041"
"7472","7855"
"7472","7976"
"7472","8321"
"7472","8322"
"7472","8323"
"7472","8324"
"7472","8325"
"7472","8326"
"7473","11211"
"7473","2535"
"7473","4040"
"7473","4041"
"7473","7855"
"7473","7976"
"7473","8321"
"7473","8322"
"7473","8323"
"7473","8324"
"7473","8325"
"7473","8326"
"7474","11211"
"7474","2535"
"7474","4040"
"7474","4041"
"7474","7855"
"7474","7976"
"7474","8321"
"7474","8322"
"7474","8323"
"7474","8324"
"7474","8325"
"7474","8326"
"7475","11211"
"7475","2535"
"7475","4040"
"7475","4041"
"7475","7855"
"7475","7976"
"7475","8321"
"7475","8322"
"7475","8323"
"7475","8324"
"7475","8325"
"7475","8326"
"7476","11211"
"7476","2535"
"7476","4040"
"7476","4041"
"7476","7855"
"7476","7976"
"7476","8321"
"7476","8322"
"7476","8323"
"7476","8324"
"7476","8325"
"7476","8326"
"7477","11211"
"7477","2535"
"7477","4040"
"7477","4041"
"7477","7855"
"7477","7976"
"7477","8321"
"7477","8322"
"7477","8323"
"7477","8324"
"7477","8325"
"7477","8326"
"7478","11211"
"7478","2535"
"7478","4040"
"7478","4041"
"7478","7855"
"7478","7976"
"7478","8321"
"7478","8322"
"7478","8323"
"7478","8324"
"7478","8325"
"7478","8326"
"7479","11211"
"7479","2535"
"7479","4040"
"7479","4041"
"7479","7855"
"7479","7976"
"7479","8321"
"7479","8322"
"7479","8323"
"7479","8324"
"7479","8325"
"7479","8326"
"7480","11211"
"7480","2535"
"7480","4040"
"7480","4041"
"7480","7855"
"7480","7976"
"7480","8321"
"7480","8322"
"7480","8323"
"7480","8324"
"7480","8325"
"7480","8326"
"7481","11211"
"7481","2535"
"7481","4040"
"7481","4041"
"7481","7855"
"7481","7976"
"7481","8321"
"7481","8322"
"7481","8323"
"7481","8324"
"7481","8325"
"7481","8326"
"7482","11211"
"7482","2535"
"7482","4040"
"7482","4041"
"7482","7855"
"7482","7976"
"7482","8321"
"7482","8322"
"7482","8323"
"7482","8324"
"7482","8325"
"7482","8326"
"7483","11211"
"7483","2535"
"7483","4040"
"7483","4041"
"7483","7855"
"7483","7976"
"7483","8321"
"7483","8322"
"7483","8323"
"7483","8324"
"7483","8325"
"7483","8326"
"7484","11211"
"7484","2535"
"7484","4040"
"7484","4041"
"7484","7855"
"7484","7976"
"7484","8321"
"7484","8322"
"7484","8323"
"7484","8324"
"7484","8325"
"7484","8326"
"7855","1855"
"7855","1856"
"7855","1857"
"79726","10641"
"79726","8131"
"79726","9681"
"7976","1855"
"7976","1856"
"7976","1857"
"80326","11211"
"80326","2535"
"80326","4040"
"80326","4041"
"80326","7855"
"80326","7976"
"80326","8321"
"80326","8322"
"80326","8323"
"80326","8324"
"80326","8325"
"80326","8326"
"81029","11211"
"81029","2535"
"81029","4040"
"81029","4041"
"81029","7855"
"81029","7976"
"81029","8321"
"81029","8322"
"81029","8323"
"81029","8324"
"81029","8325"
"81029","8326"
"8131","10325"
"8131","10670"
"81617","5562"
"81617","5563"
"81929","10641"
"81929","8131"
"81929","9681"
"8321","1855"
"8321","1856"
"8321","1857"
"8322","1855"
"8322","1856"
"8322","1857"
"8323","1855"
"8323","1856"
"8323","1857"
"8324","1855"
"8324","1856"
"8324","1857"
"8325","1855"
"8325","1856"
"8325","1857"
"8326","1855"
"8326","1856"
"8326","1857"
"83667","54468"
"83667","6396"
"83667","79726"
"83667","81929"
"83667","84219"
"84219","10641"
"84219","8131"
"84219","9681"
"8503","2475"
"8649","10325"
"8649","10670"
"8649","58528"
"8649","64121"
"89780","11211"
"89780","2535"
"89780","4040"
"89780","4041"
"89780","7855"
"89780","7976"
"89780","8321"
"89780","8322"
"89780","8323"
"89780","8324"
"89780","8325"
"89780","8326"
"90423","10542"
"90423","28956"
"90423","389541"
"90423","55004"
"90423","8649"
"92335","5562"
"92335","5563"
"9296","10542"
"9296","28956"
"9296","389541"
"9296","55004"
"9296","8649"
"9550","10542"
"9550","28956"
"9550","389541"
"9550","55004"
"9550","8649"
"96459","10325"
"96459","10670"
"96459","58528"
"96459","64121"
"9681","10325"
"9681","10670"
"10000","10488"
"10000","1385"
"10000","1386"
"10000","1388"
"10000","148327"
"10000","3164"
"10000","4193"
"10000","468"
"10000","5894"
"10000","64764"
"10000","84699"
"10000","90993"
"10000","9586"
"10161","146850"
"10161","23533"
"10161","5294"
"1027","1021"
"1027","595"
"1027","894"
"1027","896"
"1027","898"
"1027","9134"
"10319","22801"
"10319","3655"
"10319","3672"
"10319","3673"
"10319","3674"
"10319","3675"
"10319","3676"
"10319","3678"
"10319","3679"
"10319","3680"
"10319","3685"
"10319","3688"
"10319","3690"
"10319","3691"
"10319","3693"
"10319","3694"
"10319","3695"
"10319","3696"
"10319","5747"
"10319","8515"
"10319","8516"
"10488","4170"
"10488","596"
"10681","146850"
"10681","23533"
"10681","5294"
"10971","2309"
"10971","572"
"1101","22801"
"1101","3655"
"1101","3672"
"1101","3673"
"1101","3674"
"1101","3675"
"1101","3676"
"1101","3678"
"1101","3679"
"1101","3680"
"1101","3685"
"1101","3688"
"1101","3690"
"1101","3691"
"1101","3693"
"1101","3694"
"1101","3695"
"1101","3696"
"1101","5747"
"1101","8515"
"1101","8516"
"11140","10000"
"11140","207"
"11140","208"
"1128","146850"
"1128","23533"
"1128","5294"
"1129","146850"
"1129","23533"
"1129","5294"
"117145","10000"
"117145","207"
"117145","208"
"118788","5290"
"118788","5291"
"118788","5293"
"118788","5295"
"118788","5296"
"118788","8503"
"1277","22801"
"1277","3655"
"1277","3672"
"1277","3673"
"1277","3674"
"1277","3675"
"1277","3676"
"1277","3678"
"1277","3679"
"1277","3680"
"1277","3685"
"1277","3688"
"1277","3690"
"1277","3691"
"1277","3693"
"1277","3694"
"1277","3695"
"1277","3696"
"1277","5747"
"1277","8515"
"1277","8516"
"1278","22801"
"1278","3655"
"1278","3672"
"1278","3673"
"1278","3674"
"1278","3675"
"1278","3676"
"1278","3678"
"1278","3679"
"1278","3680"
"1278","3685"
"1278","3688"
"1278","3690"
"1278","3691"
"1278","3693"
"1278","3694"
"1278","3695"
"1278","3696"
"1278","5747"
"1278","8515"
"1278","8516"
"1280","22801"
"1280","3655"
"1280","3672"
"1280","3673"
"1280","3674"
"1280","3675"
"1280","3676"
"1280","3678"
"1280","3679"
"1280","3680"
"1280","3685"
"1280","3688"
"1280","3690"
"1280","3691"
"1280","3693"
"1280","3694"
"1280","3695"
"1280","3696"
"1280","5747"
"1280","8515"
"1280","8516"
"1282","22801"
"1282","3655"
"1282","3672"
"1282","3673"
"1282","3674"
"1282","3675"
"1282","3676"
"1282","3678"
"1282","3679"
"1282","3680"
"1282","3685"
"1282","3688"
"1282","3690"
"1282","3691"
"1282","3693"
"1282","3694"
"1282","3695"
"1282","3696"
"1282","5747"
"1282","8515"
"1282","8516"
"1284","22801"
"1284","3655"
"1284","3672"
"1284","3673"
"1284","3674"
"1284","3675"
"1284","3676"
"1284","3678"
"1284","3679"
"1284","3680"
"1284","3685"
"1284","3688"
"1284","3690"
"1284","3691"
"1284","3693"
"1284","3694"
"1284","3695"
"1284","3696"
"1284","5747"
"1284","8515"
"1284","8516"
"1285","22801"
"1285","3655"
"1285","3672"
"1285","3673"
"1285","3674"
"1285","3675"
"1285","3676"
"1285","3678"
"1285","3679"
"1285","3680"
"1285","3685"
"1285","3688"
"1285","3690"
"1285","3691"
"1285","3693"
"1285","3694"
"1285","3695"
"1285","3696"
"1285","5747"
"1285","8515"
"1285","8516"
"1286","22801"
"1286","3655"
"1286","3672"
"1286","3673"
"1286","3674"
"1286","3675"
"1286","3676"
"1286","3678"
"1286","3679"
"1286","3680"
"1286","3685"
"1286","3688"
"1286","3690"
"1286","3691"
"1286","3693"
"1286","3694"
"1286","3695"
"1286","3696"
"1286","5747"
"1286","8515"
"1286","8516"
"1287","22801"
"1287","3655"
"1287","3672"
"1287","3673"
"1287","3674"
"1287","3675"
"1287","3676"
"1287","3678"
"1287","3679"
"1287","3680"
"1287","3685"
"1287","3688"
"1287","3690"
"1287","3691"
"1287","3693"
"1287","3694"
"1287","3695"
"1287","3696"
"1287","5747"
"1287","8515"
"1287","8516"
"1288","22801"
"1288","3655"
"1288","3672"
"1288","3673"
"1288","3674"
"1288","3675"
"1288","3676"
"1288","3678"
"1288","3679"
"1288","3680"
"1288","3685"
"1288","3688"
"1288","3690"
"1288","3691"
"1288","3693"
"1288","3694"
"1288","3695"
"1288","3696"
"1288","5747"
"1288","8515"
"1288","8516"
"1291","22801"
"1291","3655"
"1291","3672"
"1291","3673"
"1291","3674"
"1291","3675"
"1291","3676"
"1291","3678"
"1291","3679"
"1291","3680"
"1291","3685"
"1291","3688"
"1291","3690"
"1291","3691"
"1291","3693"
"1291","3694"
"1291","3695"
"1291","3696"
"1291","5747"
"1291","8515"
"1291","8516"
"1292","22801"
"1292","3655"
"1292","3672"
"1292","3673"
"1292","3674"
"1292","3675"
"1292","3676"
"1292","3678"
"1292","3679"
"1292","3680"
"1292","3685"
"1292","3688"
"1292","3690"
"1292","3691"
"1292","3693"
"1292","3694"
"1292","3695"
"1292","3696"
"1292","5747"
"1292","8515"
"1292","8516"
"1293","22801"
"1293","3655"
"1293","3672"
"1293","3673"
"1293","3674"
"1293","3675"
"1293","3676"
"1293","3678"
"1293","3679"
"1293","3680"
"1293","3685"
"1293","3688"
"1293","3690"
"1293","3691"
"1293","3693"
"1293","3694"
"1293","3695"
"1293","3696"
"1293","5747"
"1293","8515"
"1293","8516"
"1297","22801"
"1297","3655"
"1297","3672"
"1297","3673"
"1297","3674"
"1297","3675"
"1297","3676"
"1297","3678"
"1297","3679"
"1297","3680"
"1297","3685"
"1297","3688"
"1297","3690"
"1297","3691"
"1297","3693"
"1297","3694"
"1297","3695"
"1297","3696"
"1297","5747"
"1297","8515"
"1297","8516"
"1298","22801"
"1298","3655"
"1298","3672"
"1298","3673"
"1298","3674"
"1298","3675"
"1298","3676"
"1298","3678"
"1298","3679"
"1298","3680"
"1298","3685"
"1298","3688"
"1298","3690"
"1298","3691"
"1298","3693"
"1298","3694"
"1298","3695"
"1298","3696"
"1298","5747"
"1298","8515"
"1298","8516"
"1299","22801"
"1299","3655"
"1299","3672"
"1299","3673"
"1299","3674"
"1299","3675"
"1299","3676"
"1299","3678"
"1299","3679"
"1299","3680"
"1299","3685"
"1299","3688"
"1299","3690"
"1299","3691"
"1299","3693"
"1299","3694"
"1299","3695"
"1299","3696"
"1299","5747"
"1299","8515"
"1299","8516"
"1311","22801"
"1311","3655"
"1311","3672"
"1311","3673"
"1311","3674"
"1311","3675"
"1311","3676"
"1311","3678"
"1311","3679"
"1311","3680"
"1311","3685"
"1311","3688"
"1311","3690"
"1311","3691"
"1311","3693"
"1311","3694"
"1311","3695"
"1311","3696"
"1311","5747"
"1311","8515"
"1311","8516"
"131873","22801"
"131873","3655"
"131873","3672"
"131873","3673"
"131873","3674"
"131873","3675"
"131873","3676"
"131873","3678"
"131873","3679"
"131873","3680"
"131873","3685"
"131873","3688"
"131873","3690"
"131873","3691"
"131873","3693"
"131873","3694"
"131873","3695"
"131873","3696"
"131873","5747"
"131873","8515"
"131873","8516"
"1385","4170"
"1385","596"
"1386","4170"
"1386","596"
"1388","4170"
"1388","596"
"1436","2885"
"1436","3667"
"1440","2057"
"1440","2690"
"1440","3454"
"1440","3455"
"1440","3559"
"1440","3560"
"1440","3561"
"1440","3563"
"1440","3566"
"1440","3570"
"1440","3575"
"1440","3716"
"1440","3717"
"1440","3718"
"1440","5618"
"1440","9180"
"1442","1441"
"1442","2057"
"1442","3454"
"1442","3455"
"1442","3559"
"1442","3560"
"1442","3561"
"1442","3563"
"1442","3566"
"1442","3570"
"1442","3575"
"1442","3716"
"1442","3717"
"1442","3718"
"1442","5618"
"1442","9180"
"1443","1441"
"1443","2057"
"1443","3454"
"1443","3455"
"1443","3559"
"1443","3560"
"1443","3561"
"1443","3563"
"1443","3566"
"1443","3570"
"1443","3575"
"1443","3716"
"1443","3717"
"1443","3718"
"1443","5618"
"1443","9180"
"148327","4170"
"148327","596"
"1902","146850"
"1902","23533"
"1902","5294"
"1956","3667"
"1969","2885"
"1969","3667"
"200186","10000"
"200186","207"
"200186","208"
"2056","1441"
"2056","2690"
"2056","3454"
"2056","3455"
"2056","3559"
"2056","3560"
"2056","3561"
"2056","3563"
"2056","3566"
"2056","3570"
"2056","3575"
"2056","3716"
"2056","3717"
"2056","3718"
"2056","5618"
"2056","9180"
"2064","3667"
"2065","3667"
"2066","3667"
"207","10488"
"207","1385"
"207","1386"
"207","1388"
"207","148327"
"207","3164"
"207","4193"
"207","468"
"207","5894"
"207","64764"
"207","84699"
"207","90993"
"207","9586"
"208","10488"
"208","1385"
"208","1386"
"208","1388"
"208","148327"
"208","3164"
"208","4193"
"208","468"
"208","5894"
"208","64764"
"208","84699"
"208","90993"
"208","9586"
"2149","146850"
"2149","23533"
"2149","5294"
"2260","2885"
"2260","3667"
"2261","2885"
"2261","3667"
"2263","2885"
"2263","3667"
"2264","2885"
"2264","3667"
"22798","22801"
"22798","3655"
"22798","3672"
"22798","3673"
"22798","3674"
"22798","3675"
"22798","3676"
"22798","3678"
"22798","3679"
"22798","3680"
"22798","3685"
"22798","3688"
"22798","3690"
"22798","3691"
"22798","3693"
"22798","3694"
"22798","3695"
"22798","3696"
"22798","5747"
"22798","8515"
"22798","8516"
"23035","10000"
"23035","207"
"23035","208"
"2321","2885"
"2321","3667"
"2322","2885"
"2322","3667"
"23239","10000"
"23239","207"
"23239","208"
"2324","2885"
"2324","3667"
"2335","22801"
"2335","3655"
"2335","3672"
"2335","3673"
"2335","3674"
"2335","3675"
"2335","3676"
"2335","3678"
"2335","3679"
"2335","3680"
"2335","3685"
"2335","3688"
"2335","3690"
"2335","3691"
"2335","3693"
"2335","3694"
"2335","3695"
"2335","3696"
"2335","5747"
"2335","8515"
"2335","8516"
"23566","146850"
"23566","23533"
"23566","5294"
"256076","22801"
"256076","3655"
"256076","3672"
"256076","3673"
"256076","3674"
"256076","3675"
"256076","3676"
"256076","3678"
"256076","3679"
"256076","3680"
"256076","3685"
"256076","3688"
"256076","3690"
"256076","3691"
"256076","3693"
"256076","3694"
"256076","3695"
"256076","3696"
"256076","5747"
"256076","8515"
"256076","8516"
"2688","1441"
"2688","2057"
"2688","3454"
"2688","3455"
"2688","3559"
"2688","3560"
"2688","3561"
"2688","3563"
"2688","3566"
"2688","3570"
"2688","3575"
"2688","3716"
"2688","3717"
"2688","3718"
"2688","5618"
"2688","9180"
"2689","1441"
"2689","2057"
"2689","3454"
"2689","3455"
"2689","3559"
"2689","3560"
"2689","3561"
"2689","3563"
"2689","3566"
"2689","3570"
"2689","3575"
"2689","3716"
"2689","3717"
"2689","3718"
"2689","5618"
"2689","9180"
"2782","146850"
"2782","23533"
"2782","5294"
"2783","146850"
"2783","23533"
"2783","5294"
"2784","146850"
"2784","23533"
"2784","5294"
"2785","146850"
"2785","23533"
"2785","5294"
"2786","146850"
"2786","23533"
"2786","5294"
"2787","146850"
"2787","23533"
"2787","5294"
"2788","146850"
"2788","23533"
"2788","5294"
"2790","146850"
"2790","23533"
"2790","5294"
"2791","146850"
"2791","23533"
"2791","5294"
"2792","146850"
"2792","23533"
"2792","5294"
"2793","146850"
"2793","23533"
"2793","5294"
"284217","22801"
"284217","3655"
"284217","3672"
"284217","3673"
"284217","3674"
"284217","3675"
"284217","3676"
"284217","3678"
"284217","3679"
"284217","3680"
"284217","3685"
"284217","3688"
"284217","3690"
"284217","3691"
"284217","3693"
"284217","3694"
"284217","3695"
"284217","3696"
"284217","5747"
"284217","8515"
"284217","8516"
"2846","146850"
"2846","23533"
"2846","5294"
"2932","2997"
"2932","2998"
"2932","4609"
"3164","596"
"3164","6256"
"3320","10000"
"3320","207"
"3320","208"
"3326","10000"
"3326","207"
"3326","208"
"3371","22801"
"3371","3655"
"3371","3672"
"3371","3673"
"3371","3674"
"3371","3675"
"3371","3676"
"3371","3678"
"3371","3679"
"3371","3680"
"3371","3685"
"3371","3688"
"3371","3690"
"3371","3691"
"3371","3693"
"3371","3694"
"3371","3695"
"3371","3696"
"3371","5747"
"3371","8515"
"3371","8516"
"3381","22801"
"3381","3655"
"3381","3672"
"3381","3673"
"3381","3674"
"3381","3675"
"3381","3676"
"3381","3678"
"3381","3679"
"3381","3680"
"3381","3685"
"3381","3688"
"3381","3690"
"3381","3691"
"3381","3693"
"3381","3694"
"3381","3695"
"3381","3696"
"3381","5747"
"3381","8515"
"3381","8516"
"3439","1441"
"3439","2057"
"3439","2690"
"3439","3559"
"3439","3560"
"3439","3561"
"3439","3563"
"3439","3566"
"3439","3570"
"3439","3575"
"3439","3716"
"3439","3717"
"3439","3718"
"3439","5618"
"3439","9180"
"3440","1441"
"3440","2057"
"3440","2690"
"3440","3559"
"3440","3560"
"3440","3561"
"3440","3563"
"3440","3566"
"3440","3570"
"3440","3575"
"3440","3716"
"3440","3717"
"3440","3718"
"3440","5618"
"3440","9180"
"3441","1441"
"3441","2057"
"3441","2690"
"3441","3559"
"3441","3560"
"3441","3561"
"3441","3563"
"3441","3566"
"3441","3570"
"3441","3575"
"3441","3716"
"3441","3717"
"3441","3718"
"3441","5618"
"3441","9180"
"3442","1441"
"3442","2057"
"3442","2690"
"3442","3559"
"3442","3560"
"3442","3561"
"3442","3563"
"3442","3566"
"3442","3570"
"3442","3575"
"3442","3716"
"3442","3717"
"3442","3718"
"3442","5618"
"3442","9180"
"3443","1441"
"3443","2057"
"3443","2690"
"3443","3559"
"3443","3560"
"3443","3561"
"3443","3563"
"3443","3566"
"3443","3570"
"3443","3575"
"3443","3716"
"3443","3717"
"3443","3718"
"3443","5618"
"3443","9180"
"3444","1441"
"3444","2057"
"3444","2690"
"3444","3559"
"3444","3560"
"3444","3561"
"3444","3563"
"3444","3566"
"3444","3570"
"3444","3575"
"3444","3716"
"3444","3717"
"3444","3718"
"3444","5618"
"3444","9180"
"3445","1441"
"3445","2057"
"3445","2690"
"3445","3559"
"3445","3560"
"3445","3561"
"3445","3563"
"3445","3566"
"3445","3570"
"3445","3575"
"3445","3716"
"3445","3717"
"3445","3718"
"3445","5618"
"3445","9180"
"3446","1441"
"3446","2057"
"3446","2690"
"3446","3559"
"3446","3560"
"3446","3561"
"3446","3563"
"3446","3566"
"3446","3570"
"3446","3575"
"3446","3716"
"3446","3717"
"3446","3718"
"3446","5618"
"3446","9180"
"3447","1441"
"3447","2057"
"3447","2690"
"3447","3559"
"3447","3560"
"3447","3561"
"3447","3563"
"3447","3566"
"3447","3570"
"3447","3575"
"3447","3716"
"3447","3717"
"3447","3718"
"3447","5618"
"3447","9180"
"3448","1441"
"3448","2057"
"3448","2690"
"3448","3559"
"3448","3560"
"3448","3561"
"3448","3563"
"3448","3566"
"3448","3570"
"3448","3575"
"3448","3716"
"3448","3717"
"3448","3718"
"3448","5618"
"3448","9180"
"3449","1441"
"3449","2057"
"3449","2690"
"3449","3559"
"3449","3560"
"3449","3561"
"3449","3563"
"3449","3566"
"3449","3570"
"3449","3575"
"3449","3716"
"3449","3717"
"3449","3718"
"3449","5618"
"3449","9180"
"3451","1441"
"3451","2057"
"3451","2690"
"3451","3559"
"3451","3560"
"3451","3561"
"3451","3563"
"3451","3566"
"3451","3570"
"3451","3575"
"3451","3716"
"3451","3717"
"3451","3718"
"3451","5618"
"3451","9180"
"3452","1441"
"3452","2057"
"3452","2690"
"3452","3559"
"3452","3560"
"3452","3561"
"3452","3563"
"3452","3566"
"3452","3570"
"3452","3575"
"3452","3716"
"3452","3717"
"3452","3718"
"3452","5618"
"3452","9180"
"3456","1441"
"3456","2057"
"3456","2690"
"3456","3559"
"3456","3560"
"3456","3561"
"3456","3563"
"3456","3566"
"3456","3570"
"3456","3575"
"3456","3716"
"3456","3717"
"3456","3718"
"3456","5618"
"3456","9180"
"3558","1441"
"3558","2057"
"3558","2690"
"3558","3454"
"3558","3455"
"3558","3563"
"3558","3566"
"3558","3570"
"3558","3575"
"3558","3716"
"3558","3717"
"3558","3718"
"3558","5618"
"3558","9180"
"3562","1441"
"3562","2057"
"3562","2690"
"3562","3454"
"3562","3455"
"3562","3559"
"3562","3560"
"3562","3561"
"3562","3566"
"3562","3570"
"3562","3575"
"3562","3716"
"3562","3717"
"3562","3718"
"3562","5618"
"3562","9180"
"3565","1441"
"3565","2057"
"3565","2690"
"3565","3454"
"3565","3455"
"3565","3559"
"3565","3560"
"3565","3563"
"3565","3570"
"3565","3575"
"3565","3716"
"3565","3717"
"3565","3718"
"3565","5618"
"3565","9180"
"3569","1441"
"3569","2057"
"3569","2690"
"3569","3454"
"3569","3455"
"3569","3559"
"3569","3560"
"3569","3561"
"3569","3563"
"3569","3566"
"3569","3575"
"3569","3716"
"3569","3717"
"3569","3718"
"3569","5618"
"3569","9180"
"3574","1441"
"3574","2057"
"3574","2690"
"3574","3454"
"3574","3455"
"3574","3559"
"3574","3560"
"3574","3563"
"3574","3566"
"3574","3570"
"3574","3716"
"3574","3717"
"3574","3718"
"3574","5618"
"3574","9180"
"3716","5290"
"3716","5291"
"3716","5293"
"3716","5295"
"3716","5296"
"3716","8503"
"3717","5290"
"3717","5291"
"3717","5293"
"3717","5295"
"3717","5296"
"3717","8503"
"3718","5290"
"3718","5291"
"3718","5293"
"3718","5295"
"3718","5296"
"3718","8503"
"3791","2885"
"3791","3667"
"3815","3667"
"3908","22801"
"3908","3655"
"3908","3672"
"3908","3673"
"3908","3674"
"3908","3675"
"3908","3676"
"3908","3678"
"3908","3679"
"3908","3680"
"3908","3685"
"3908","3688"
"3908","3690"
"3908","3691"
"3908","3693"
"3908","3694"
"3908","3695"
"3908","3696"
"3908","5747"
"3908","8515"
"3908","8516"
"3909","22801"
"3909","3655"
"3909","3672"
"3909","3673"
"3909","3674"
"3909","3675"
"3909","3676"
"3909","3678"
"3909","3679"
"3909","3680"
"3909","3685"
"3909","3688"
"3909","3690"
"3909","3691"
"3909","3693"
"3909","3694"
"3909","3695"
"3909","3696"
"3909","5747"
"3909","8515"
"3909","8516"
"3910","22801"
"3910","3655"
"3910","3672"
"3910","3673"
"3910","3674"
"3910","3675"
"3910","3676"
"3910","3678"
"3910","3679"
"3910","3680"
"3910","3685"
"3910","3688"
"3910","3690"
"3910","3691"
"3910","3693"
"3910","3694"
"3910","3695"
"3910","3696"
"3910","5747"
"3910","8515"
"3910","8516"
"3911","22801"
"3911","3655"
"3911","3672"
"3911","3673"
"3911","3674"
"3911","3675"
"3911","3676"
"3911","3678"
"3911","3679"
"3911","3680"
"3911","3685"
"3911","3688"
"3911","3690"
"3911","3691"
"3911","3693"
"3911","3694"
"3911","3695"
"3911","3696"
"3911","5747"
"3911","8515"
"3911","8516"
"3912","22801"
"3912","3655"
"3912","3672"
"3912","3673"
"3912","3674"
"3912","3675"
"3912","3676"
"3912","3678"
"3912","3679"
"3912","3680"
"3912","3685"
"3912","3688"
"3912","3690"
"3912","3691"
"3912","3693"
"3912","3694"
"3912","3695"
"3912","3696"
"3912","5747"
"3912","8515"
"3912","8516"
"3913","22801"
"3913","3655"
"3913","3672"
"3913","3673"
"3913","3674"
"3913","3675"
"3913","3676"
"3913","3678"
"3913","3679"
"3913","3680"
"3913","3685"
"3913","3688"
"3913","3690"
"3913","3691"
"3913","3693"
"3913","3694"
"3913","3695"
"3913","3696"
"3913","5747"
"3913","8515"
"3913","8516"
"3914","22801"
"3914","3655"
"3914","3672"
"3914","3673"
"3914","3674"
"3914","3675"
"3914","3676"
"3914","3678"
"3914","3679"
"3914","3680"
"3914","3685"
"3914","3688"
"3914","3690"
"3914","3691"
"3914","3693"
"3914","3694"
"3914","3695"
"3914","3696"
"3914","5747"
"3914","8515"
"3914","8516"
"3915","22801"
"3915","3655"
"3915","3672"
"3915","3673"
"3915","3674"
"3915","3675"
"3915","3676"
"3915","3678"
"3915","3679"
"3915","3680"
"3915","3685"
"3915","3688"
"3915","3690"
"3915","3691"
"3915","3693"
"3915","3694"
"3915","3695"
"3915","3696"
"3915","5747"
"3915","8515"
"3915","8516"
"3918","22801"
"3918","3655"
"3918","3672"
"3918","3673"
"3918","3674"
