"src","dest"
"22976","5928"
"22976","2033"
"22976","23512"
"22976","2146"
"22976","5931"
"22976","8338"
"22976","8349"
"22976","8337"
"22976","723790"
"22976","126961"
"22976","333932"
"22976","653604"
"22976","94239"
"22976","128312"
"22976","8334"
"22976","8345"
"22976","255626"
"22976","84962"
"22976","8341"
"22976","8331"
"22976","8342"
"22976","8340"
"22976","55766"
"22976","8202"
"126961","6688"
"333932","6688"
"653604","6688"
"23389","5346"
"23389","4023"
"23389","2167"
"23389","948"
"23389","5105"
"23389","3952"
"23389","1050"
"23389","9370"
"23389","51129"
"81857","5346"
"81857","4023"
"81857","2167"
"81857","948"
"81857","5105"
"81857","3952"
"81857","1050"
"81857","9370"
"81857","51129"
"94239","6688"
"55211","100288687"
"151871","100288687"
"168544","5468"
"10361","85236"
"10361","8970"
"10361","3014"
"10361","8348"
"10361","3018"
"10361","102724334"
"10361","3017"
"10361","8294"
"10361","8359"
"10361","8360"
"10361","8361"
"10361","8362"
"10361","8363"
"10361","8364"
"10361","8365"
"10361","8366"
"10361","8367"
"10361","8368"
"10361","8370"
"10361","121504"
"10361","554313"
"10361","8339"
"10361","8343"
"10361","8344"
"10361","8346"
"10361","8347"
"10361","3020"
"10361","3021"
"10361","8349"
"10361","132243"
"10361","128312"
"10361","8345"
"10361","255626"
"10361","8341"
"10361","8342"
"10361","8340"
"57211","5453"
"8861","9353"
"8861","9464"
"8861","4208"
"10498","948"
"10498","51129"
"124512","3020"
"124512","3021"
"222546","3630"
"84441","6911"
"84441","3280"
"64283","387"
"128312","6688"
"25791","387"
"284355","503835"
"284355","201516"
"150572","9464"
"58508","8841"
"58508","5433"
"58508","85236"
"58508","9611"
"58508","8726"
"58508","3012"
"58508","8335"
"58508","8970"
"58508","474382"
"58508","5914"
"58508","5916"
"58508","3014"
"58508","5432"
"58508","5434"
"58508","6256"
"58508","3013"
"58508","8348"
"58508","5430"
"58508","5431"
"58508","3018"
"58508","5438"
"58508","5437"
"58508","5439"
"58508","5440"
"58508","102724334"
"58508","3017"
"58508","5435"
"58508","5436"
"58508","8294"
"58508","8359"
"58508","8360"
"58508","8361"
"58508","8362"
"58508","8363"
"58508","8364"
"58508","8365"
"58508","8366"
"58508","8367"
"58508","8368"
"58508","8370"
"58508","121504"
"58508","554313"
"58508","8339"
"58508","8343"
"58508","8344"
"58508","8346"
"58508","8347"
"58508","5441"
"58508","8350"
"58508","8351"
"58508","8352"
"58508","8353"
"58508","8354"
"58508","8355"
"58508","8356"
"58508","8357"
"58508","8358"
"58508","8968"
"58508","3020"
"58508","3021"
"58508","5928"
"58508","2033"
"58508","23512"
"58508","2146"
"58508","5931"
"58508","8338"
"58508","8349"
"58508","8337"
"58508","723790"
"58508","126961"
"58508","333932"
"58508","653604"
"58508","94239"
"58508","128312"
"58508","8334"
"58508","8345"
"58508","255626"
"58508","84962"
"58508","8341"
"58508","8331"
"58508","8342"
"58508","8340"
"58508","55766"
"58508","8202"
"389692","3630"
"389692","3651"
"130497","3975"
"130497","5076"
"23032","7314"
"23032","7316"
"23032","6233"
"23032","7311"
"23032","6091"
"23414","6736"
"83464","2051"
"83464","2048"
"83464","2049"
"83464","2050"
"83464","2047"
"84059","4099"
"8128","4684"
"7903","4684"
"23385","2051"
"23385","2048"
"23385","2049"
"23385","2050"
"23385","2047"
"9794","6911"
"9794","3280"
"27289","389"
"27289","6237"
"27289","387"
"27289","388"
"3066","5453"
"1387","5346"
"1387","6911"
"1387","4023"
"1387","2167"
"1387","948"
"1387","5105"
"1387","3952"
"1387","1050"
"1387","3280"
"1387","9370"
"1387","201516"
"1387","51129"
"2648","6911"
"2648","3280"
"2648","55897"
"8850","6911"
"8850","3280"
"10507","389"
"10507","6237"
"10507","387"
"10507","388"
"2627","2626"
"2627","7852"
"2627","9464"
"2627","64321"
"2627","3170"
"10524","6722"
"9968","5346"
"9968","4023"
"9968","2167"
"9968","948"
"9968","5105"
"9968","3952"
"9968","1050"
"9968","9370"
"9968","51129"
"8334","6688"
"8345","6688"
"89884","9353"
"255626","6688"
"51107","2051"
"51107","2048"
"51107","2049"
"51107","2050"
"51107","2047"
"84498","5346"
"84498","4023"
"84498","2167"
"84498","948"
"84498","5105"
"84498","3952"
"84498","1050"
"84498","9370"
"84498","51129"
"112950","5346"
"112950","4023"
"112950","2167"
"112950","948"
"112950","5105"
"112950","3952"
"112950","1050"
"112950","9370"
"112950","51129"
"90390","5346"
"90390","4023"
"90390","2167"
"90390","948"
"90390","5105"
"90390","3952"
"90390","1050"
"90390","9370"
"90390","51129"
"55534","6911"
"55534","3280"
"25925","6656"
"25925","5080"
"51586","5346"
"51586","4023"
"51586","2167"
"51586","948"
"51586","5105"
"51586","3952"
"51586","1050"
"51586","9370"
"51586","51129"
"96764","948"
"96764","51129"
"6732","5619"
"6732","5620"
"6910","6722"
"2034","6657"
"2034","79923"
"8341","6688"
"8331","6688"
"8342","6688"
"8340","6688"
"2303","3975"
"2303","130497"
"55897","2626"
"55897","1482"
"79447","8841"
"79447","5433"
"79447","85236"
"79447","9611"
"79447","8726"
"79447","3012"
"79447","8335"
"79447","8970"
"79447","474382"
"79447","5914"
"79447","5916"
"79447","3014"
"79447","5432"
"79447","5434"
"79447","6256"
"79447","3013"
"79447","8348"
"79447","5430"
"79447","5431"
"79447","3018"
"79447","5438"
"79447","5437"
"79447","5439"
"79447","5440"
"79447","102724334"
"79447","3017"
"79447","5435"
"79447","5436"
"79447","8294"
"79447","8359"
"79447","8360"
"79447","8361"
"79447","8362"
"79447","8363"
"79447","8364"
"79447","8365"
"79447","8366"
"79447","8367"
"79447","8368"
"79447","8370"
"79447","121504"
"79447","554313"
"79447","8339"
"79447","8343"
"79447","8344"
"79447","8346"
"79447","8347"
"79447","5441"
"79447","8350"
"79447","8351"
"79447","8352"
"79447","8353"
"79447","8354"
"79447","8355"
"79447","8356"
"79447","8357"
"79447","8358"
"79447","8968"
"79447","3020"
"79447","3021"
"79447","5928"
"79447","2033"
"79447","23512"
"79447","2146"
"79447","5931"
"79447","8338"
"79447","8349"
"79447","8337"
"79447","723790"
"79447","126961"
"79447","333932"
"79447","653604"
"79447","94239"
"79447","128312"
"79447","8334"
"79447","8345"
"79447","255626"
"79447","84962"
"79447","8341"
"79447","8331"
"79447","8342"
"79447","8340"
"79447","55766"
"79447","8202"
"55766","6688"
"84246","5346"
"84246","4023"
"84246","2167"
"84246","948"
"84246","5105"
"84246","3952"
"84246","1050"
"84246","9370"
"84246","51129"
"54797","5346"
"54797","4023"
"54797","2167"
"54797","948"
"54797","5105"
"54797","3952"
"54797","1050"
"54797","9370"
"54797","51129"
"23097","5346"
"23097","4023"
"23097","2167"
"23097","948"
"23097","5105"
"23097","3952"
"23097","1050"
"23097","9370"
"23097","51129"
"84667","3955"
"85441","5346"
"85441","4023"
"85441","2167"
"85441","948"
"85441","5105"
"85441","3952"
"85441","1050"
"85441","9370"
"85441","51129"
"79718","948"
"79718","51129"
"84661","8841"
"84661","5433"
"84661","85236"
"84661","9611"
"84661","8726"
"84661","3012"
"84661","8335"
"84661","8970"
"84661","474382"
"84661","5914"
"84661","5916"
"84661","3014"
"84661","5432"
"84661","5434"
"84661","6256"
"84661","3013"
"84661","8348"
"84661","5430"
"84661","5431"
"84661","3018"
"84661","5438"
"84661","5437"
"84661","5439"
"84661","5440"
"84661","102724334"
"84661","3017"
"84661","5435"
"84661","5436"
"84661","8294"
"84661","8359"
"84661","8360"
"84661","8361"
"84661","8362"
"84661","8363"
"84661","8364"
"84661","8365"
"84661","8366"
"84661","8367"
"84661","8368"
"84661","8370"
"84661","121504"
"84661","554313"
"84661","8339"
"84661","8343"
"84661","8344"
"84661","8346"
"84661","8347"
"84661","5441"
"84661","8350"
"84661","8351"
"84661","8352"
"84661","8353"
"84661","8354"
"84661","8355"
"84661","8356"
"84661","8357"
"84661","8358"
"84661","8968"
"84661","3020"
"84661","3021"
"84661","5928"
"84661","2033"
"84661","23512"
"84661","2146"
"84661","5931"
"84661","8338"
"84661","8349"
"84661","8337"
"84661","723790"
"84661","126961"
"84661","333932"
"84661","653604"
"84661","94239"
"84661","128312"
"84661","8334"
"84661","8345"
"84661","255626"
"84661","84962"
"84661","8341"
"84661","8331"
"84661","8342"
"84661","8340"
"84661","55766"
"84661","8202"
"80728","5879"
"25937","5376"
"57379","85236"
"57379","8970"
"57379","3014"
"57379","8348"
"57379","3018"
"57379","102724334"
"57379","3017"
"57379","8294"
"57379","8359"
"57379","8360"
"57379","8361"
"57379","8362"
"57379","8363"
"57379","8364"
"57379","8365"
"57379","8366"
"57379","8367"
"57379","8368"
"57379","8370"
"57379","121504"
"57379","554313"
"57379","8339"
"57379","8343"
"57379","8344"
"57379","8346"
"57379","8347"
"57379","3020"
"57379","3021"
"57379","8349"
"57379","128312"
"57379","8345"
"57379","255626"
"57379","8341"
"57379","8342"
"57379","8340"
"10605","8106"
"10605","129563"
"80306","5346"
"80306","4023"
"80306","2167"
"80306","948"
"80306","5105"
"80306","3952"
"80306","1050"
"80306","9370"
"80306","51129"
"57731","4893"
"57731","3265"
"57731","3845"
"83881","999"
"83881","145258"
"83881","64321"
"27086","79923"
"64321","999"
"9477","5346"
"9477","4023"
"9477","2167"
"9477","948"
"9477","5105"
"9477","3952"
"9477","1050"
"9477","9370"
"9477","51129"
"79923","6862"
"79923","7547"
"79923","8320"
"79923","2247"
"79923","6997"
"79923","2041"
"79923","6774"
"79923","6657"
"79923","145258"
"79923","5453"
"79923","55211"
"79923","6299"
"79923","27022"
"79727","5460"
"91584","6237"
"91584","3984"
"91584","1020"
"91584","8851"
"29079","5346"
"29079","4023"
"29079","2167"
"29079","948"
"29079","5105"
"29079","3952"
"29079","1050"
"29079","9370"
"29079","51129"
"6934","64321"
"51332","4893"
"51332","3265"
"51332","3845"
"9440","5346"
"9440","4023"
"9440","2167"
"9440","948"
"9440","5105"
"9440","3952"
"9440","1050"
"9440","9370"
"9440","51129"
"55090","5346"
"55090","4023"
"55090","2167"
"55090","948"
"55090","5105"
"55090","3952"
"55090","1050"
"55090","9370"
"55090","51129"
"55588","5346"
"55588","4023"
"55588","2167"
"55588","948"
"55588","5105"
"55588","3952"
"55588","1050"
"55588","9370"
"55588","51129"
"55851","2051"
"55851","2048"
"55851","2049"
"55851","2050"
"55851","2047"
"23365","389"
"23365","387"
"23365","388"
"400569","5346"
"400569","4023"
"400569","2167"
"400569","948"
"400569","5105"
"400569","3952"
"400569","1050"
"400569","9370"
"400569","51129"
"3175","390874"
"3175","6928"
"3175","3651"
"3175","50674"
"10891","5346"
"10891","4023"
"10891","2167"
"10891","948"
"10891","5105"
"10891","3952"
"10891","1050"
"10891","9370"
"10891","51129"
"9070","8841"
"9070","5433"
"9070","85236"
"9070","9611"
"9070","8726"
"9070","3012"
"9070","8335"
"9070","8970"
"9070","474382"
"9070","5914"
"9070","5916"
"9070","3014"
"9070","5432"
"9070","5434"
"9070","6256"
"9070","3013"
"9070","8348"
"9070","5430"
"9070","5431"
"9070","3018"
"9070","5438"
"9070","5437"
"9070","5439"
"9070","5440"
"9070","102724334"
"9070","3017"
"9070","5435"
"9070","5436"
"9070","8294"
"9070","8359"
"9070","8360"
"9070","8361"
"9070","8362"
"9070","8363"
"9070","8364"
"9070","8365"
"9070","8366"
"9070","8367"
"9070","8368"
"9070","8370"
"9070","121504"
"9070","554313"
"9070","8339"
"9070","8343"
"9070","8344"
"9070","8346"
"9070","8347"
"9070","5441"
"9070","8350"
"9070","8351"
"9070","8352"
"9070","8353"
"9070","8354"
"9070","8355"
"9070","8356"
"9070","8357"
"9070","8358"
"9070","8968"
"9070","3020"
"9070","3021"
"9070","5928"
"9070","2033"
"9070","23512"
"9070","2146"
"9070","5931"
"9070","8338"
"9070","8349"
"9070","8337"
"9070","723790"
"9070","126961"
"9070","333932"
"9070","653604"
"9070","94239"
"9070","128312"
"9070","8334"
"9070","8345"
"9070","255626"
"9070","84962"
"9070","8341"
"9070","8331"
"9070","8342"
"9070","8340"
"9070","55766"
"9070","8202"
"8022","9353"
"100288687","503835"
"100288687","342900"
"100288687","390245"
"100288687","201516"
"10765","8350"
"10765","8351"
"10765","8352"
"10765","8353"
"10765","8354"
"10765","8355"
"10765","8356"
"10765","8357"
"10765","8358"
"10765","8968"
"10765","3020"
"10765","3021"
"10765","126961"
"10765","333932"
"10765","653604"
"1879","5468"
"1879","1050"
"9969","5346"
"9969","4023"
"9969","2167"
"9969","948"
"9969","5105"
"9969","3952"
"9969","1050"
"9969","9370"
"9969","51129"
"5361","6237"
"5361","3984"
"5361","1020"
"5361","8851"
"57167","6299"
"51176","343930"
"51176","344022"
"51176","28514"
"51176","6862"
"51176","3670"
"51176","84667"
"27330","161"
"27330","160"
"27330","1211"
"27330","3897"
"27330","1175"
"27330","163"
"27330","1213"
"27330","1173"
"27330","6456"
"9439","5346"
"9439","4023"
"9439","2167"
"9439","948"
"9439","5105"
"9439","3952"
"9439","1050"
"9439","9370"
"9439","51129"
"57057","1482"
"57057","4208"
"51592","145258"
"51592","83881"
"3170","344022"
"3170","2626"
"3170","3651"
"3170","6469"
"3170","64321"
"64344","2034"
"9967","5346"
"9967","4023"
"9967","2167"
"9967","948"
"9967","5105"
"9967","3952"
"9967","1050"
"9967","9370"
"9967","51129"
"10025","5346"
"10025","4023"
"10025","2167"
"10025","948"
"10025","5105"
"10025","3952"
"10025","1050"
"10025","9370"
"10025","51129"
"28964","10627"
"25818","11202"
"25818","63036"
"25818","2312"
"51003","5346"
"51003","4023"
"51003","2167"
"51003","948"
"51003","5105"
"51003","3952"
"51003","1050"
"51003","9370"
"51003","51129"
"50674","4821"
"50674","3642"
"50674","4760"
"1761","6662"
"6768","2312"
"6768","25818"
"9612","6517"
"6091","387"
"6091","5879"
"8202","5346"
"8202","4023"
"8202","2167"
"8202","948"
"8202","5105"
"8202","3952"
"8202","1050"
"8202","9370"
"8202","51129"
"9512","100287932"
"9512","10469"
"9512","10245"
"9512","4714"
"9512","5009"
"9512","516"
"9512","506"
"9512","3329"
"9512","3313"
"9512","2395"
"9512","92609"
"9512","197257"
"9512","150274"
"9512","134266"
"9512","131118"
"9512","27235"
"9512","10440"
"9512","29090"
"9512","80273"
"9512","51025"
"2671","1678"
"2671","100272147"
"2671","10063"
"2671","90639"
"2671","388753"
"2671","400916"
"2671","84269"
"2671","79145"
"2671","56942"
"2671","54927"
"2671","51287"
"2671","26521"
"2671","26517"
"2671","51142"
"23203","100287932"
"23203","10469"
"23203","10245"
"23203","4714"
"23203","5009"
"23203","516"
"23203","506"
"23203","3329"
"23203","3313"
"23203","2395"
"23203","92609"
"23203","197257"
"23203","150274"
"23203","134266"
"23203","131118"
"23203","27235"
"23203","10440"
"23203","29090"
"23203","80273"
"23203","51025"
"131474","1678"
"131474","100272147"
"131474","10063"
"131474","90639"
"131474","388753"
"131474","400916"
"131474","84269"
"131474","79145"
"131474","56942"
"131474","54927"
"131474","51287"
"131474","26521"
"131474","26517"
"131474","51142"
"122706","8600"
"122706","8742"
"122706","407977"
"122706","8740"
"122706","4049"
"122706","7124"
"122706","7133"
"122706","958"
"122706","959"
"122706","4055"
"122706","4791"
"122706","5971"
"122706","4050"
"122706","115650"
"122706","51330"
"122706","10673"
"122706","8792"
"5717","8600"
"5717","8742"
"5717","407977"
"5717","8740"
"5717","4049"
"5717","7124"
"5717","7133"
"5717","958"
"5717","959"
"5717","4055"
"5717","4791"
"5717","5971"
"5717","4050"
"5717","115650"
"5717","51330"
"5717","10673"
"5717","8792"
"5718","8600"
"5718","8742"
"5718","407977"
"5718","8740"
"5718","4049"
"5718","7124"
"5718","7133"
"5718","958"
"5718","959"
"5718","4055"
"5718","4791"
"5718","5971"
"5718","4050"
"5718","115650"
"5718","51330"
"5718","10673"
"5718","8792"
"5715","8600"
"5715","8742"
"5715","407977"
"5715","8740"
"5715","4049"
"5715","7124"
"5715","7133"
"5715","958"
"5715","959"
"5715","4055"
"5715","4791"
"5715","5971"
"5715","4050"
"5715","115650"
"5715","51330"
"5715","10673"
"5715","8792"
"10213","8600"
"10213","8742"
"10213","407977"
"10213","8740"
"10213","4049"
"10213","7124"
"10213","7133"
"10213","958"
"10213","959"
"10213","4055"
"10213","4791"
"10213","5971"
"10213","4050"
"10213","115650"
"10213","51330"
"10213","10673"
"10213","8792"
"8835","2322"
"8835","2323"
"9021","3439"
"9021","3447"
"9021","3440"
"9021","3446"
"9021","3444"
"9021","3452"
"9021","3442"
"9021","3448"
"9021","3451"
"9021","3456"
"9021","3458"
"9021","3443"
"9021","3441"
"9021","3449"
"9021","4067"
"9021","3055"
"9021","1440"
"9021","3459"
"9021","3454"
"9021","3445"
"9021","3460"
"9021","6776"
"9021","6850"
"9021","3455"
"9021","6777"
"9021","6773"
"9021","1441"
"9306","2322"
"9306","2323"
"5609","5599"
"5609","5601"
"5609","5602"
"8600","7186"
"8600","7187"
"8600","330"
"8600","329"
"8600","9020"
"5688","8600"
"5688","8742"
"5688","407977"
"5688","8740"
"5688","4049"
"5688","7124"
"5688","7133"
"5688","958"
"5688","959"
"5688","4055"
"5688","4791"
"5688","5971"
"5688","4050"
"5688","115650"
"5688","51330"
"5688","10673"
"5688","8792"
"3551","1326"
"3551","7334"
"3551","7335"
"3551","387522"
"3551","79155"
"1147","1326"
"1147","9040"
"1147","7334"
"1147","7335"
"1147","387522"
"1147","79155"
"1147","9039"
"8651","3717"
"8651","3439"
"8651","3447"
"8651","3440"
"8651","3446"
"8651","3444"
"8651","3452"
"8651","3442"
"8651","3448"
"8651","3451"
"8651","3456"
"8651","3458"
"8651","3443"
"8651","3441"
"8651","3449"
"8651","4067"
"8651","3055"
"8651","1440"
"8651","3459"
"8651","3454"
"8651","3716"
"8651","7297"
"8651","3445"
"8651","3460"
"8651","6774"
"8651","6772"
"8651","6776"
"8651","6850"
"8651","3455"
"8651","6777"
"8651","6773"
"8651","1441"
"3656","5609"
"3656","3551"
"3656","1147"
"3656","6416"
"3656","5606"
"3656","5608"
"3656","7334"
"3656","7335"
"3656","387522"
"3656","8517"
"5709","8600"
"5709","8742"
"5709","407977"
"5709","8740"
"5709","4049"
"5709","7124"
"5709","7133"
"5709","958"
"5709","959"
"5709","4055"
"5709","4791"
"5709","5971"
"5709","4050"
"5709","115650"
"5709","51330"
"5709","10673"
"5709","8792"
"6885","5609"
"6885","6416"
"6885","5606"
"6885","5608"
"6885","7334"
"6885","7335"
"6885","387522"
"8767","5609"
"8767","3551"
"8767","1147"
"8767","6416"
"8767","5606"
"8767","5608"
"8767","8517"
"8742","7186"
"407977","7186"
"8742","7187"
"407977","7187"
"8742","330"
"407977","330"
"8742","329"
"407977","329"
"8742","9020"
"407977","9020"
"2309","10018"
"2309","1027"
"8740","7186"
"8740","7187"
"8740","330"
"8740","329"
"8740","9020"
"3717","3845"
"3717","3716"
"3717","3667"
"3717","6776"
"3717","6777"
"3717","4904"
"3717","8660"
"9252","466"
"5716","8600"
"5716","8742"
"5716","407977"
"5716","8740"
"5716","4049"
"5716","7124"
"5716","7133"
"5716","958"
"5716","959"
"5716","4055"
"5716","4791"
"5716","5971"
"5716","4050"
"5716","115650"
"5716","51330"
"5716","10673"
"5716","8792"
"10068","8807"
"10068","8809"
"2688","5595"
"2688","5594"
"2688","3667"
"2688","8660"
"2689","5595"
"2689","5594"
"2689","3667"
"2689","8660"
"4049","7186"
"4049","7187"
"4049","330"
"4049","329"
"4049","9020"
"7124","7187"
"7124","9020"
"3458","5595"
"3458","5594"
"3458","4904"
"3553","8878"
"3553","4215"
"3553","7189"
"7157","121457"
"3565","6367"
"3565","3911"
"3565","2162"
"3565","7124"
"3565","3552"
"3565","3553"
"3565","2335"
"3565","301"
"3565","3569"
"3565","1278"
"3565","3162"
"3565","240"
"3565","3576"
"3565","3312"
"3565","6347"
"3565","246"
"3565","948"
"3565","4128"
"3565","3606"
"3932","3559"
"3932","3560"
"3932","3716"
"3932","6464"
"3932","3561"
"3932","3718"
"3932","3558"
"5034","3592"
"5034","3593"
"5034","51561"
"1436","3845"
"7525","3845"
"4067","3845"
"4067","5595"
"4067","5594"
"4067","6774"
"4067","6772"
"4067","6776"
"4067","6777"
"1511","834"
"3055","3845"
"3055","6774"
"3055","6772"
"3055","6776"
"3055","6777"
"1435","3845"
"1440","3845"
"1440","6774"
"1440","6772"
"1440","6776"
"1440","6777"
"7314","3439"
"7314","3447"
"7314","3440"
"7314","3446"
"7314","3444"
"7314","3452"
"7314","3442"
"7314","3448"
"7314","3451"
"7314","3456"
"7314","3443"
"7314","3441"
"7314","3449"
"7314","3454"
"7314","3716"
"7314","7297"
"7314","3445"
"7314","3455"
"7316","3439"
"7316","3447"
"7316","3440"
"7316","3446"
"7316","3444"
"7316","3452"
"7316","3442"
"7316","3448"
"7316","3451"
"7316","3456"
"7316","3443"
"7316","3441"
"7316","3449"
"7316","3454"
"7316","3716"
"7316","7297"
"7316","3445"
"7316","3455"
"2690","3717"
"2690","5595"
"2690","5594"
"2690","3667"
"2690","8660"
"6714","3845"
"3459","5595"
"3459","5594"
"3459","4904"
"3454","3439"
"3454","3447"
"3454","3440"
"3454","3446"
"3454","3444"
"3454","3452"
"3454","3442"
"3454","3448"
"3454","3451"
"3454","3456"
"3454","3443"
"3454","3441"
"3454","3449"
"3454","3716"
"3454","3445"
"3454","3455"
"3454","6773"
"5566","3717"
"5566","1437"
"5566","3567"
"5566","3562"
"5566","1438"
"5566","3563"
"5566","1439"
"5566","3568"
"5771","6772"
"5702","8600"
"5702","8742"
"5702","407977"
"5702","8740"
"5702","4049"
"5702","7124"
"5702","7133"
"5702","958"
"5702","959"
"5702","4055"
"5702","4791"
"5702","5971"
"5702","4050"
"5702","115650"
"5702","51330"
"5702","10673"
"5702","8792"
"5770","3717"
"5770","3439"
"5770","3447"
"5770","3440"
"5770","3446"
"5770","3444"
"5770","3452"
"5770","3442"
"5770","3448"
"5770","3451"
"5770","3456"
"5770","3458"
"5770","3443"
"5770","3441"
"5770","3449"
"5770","3459"
"5770","3454"
"5770","3716"
"5770","7297"
"5770","3445"
"5770","3460"
"5770","3455"
"5770","6773"
"4790","3552"
"4790","3553"
"4790","1326"
"4790","3606"
"4790","79155"
"7133","7186"
"7133","7187"
"7133","330"
"7133","329"
"7133","9020"
"5689","8600"
"5689","8742"
"5689","407977"
"5689","8740"
"5689","4049"
"5689","7124"
"5689","7133"
"5689","958"
"5689","959"
"5689","4055"
"5689","4791"
"5689","5971"
"5689","4050"
"5689","115650"
"5689","51330"
"5689","10673"
"5689","8792"
"3586","6367"
"3586","7076"
"3586","7124"
"3586","3552"
"3586","3553"
"3586","3627"
"3586","1437"
"3586","3569"
"3586","3383"
"3586","2208"
"3586","2919"
"3586","1435"
"3586","1440"
"3586","3576"
"3586","6348"
"3586","6351"
"3586","388372"
"3586","6347"
"3586","6352"
"3586","3554"
"3586","3976"
"3586","6349"
"3586","414062"
"3586","3557"
"3586","7132"
"3586","2920"
"3586","7133"
"3586","2357"
"3586","5724"
"3586","7850"
"3586","3592"
"3586","3593"
"3586","1230"
"3586","941"
"3586","729230"
"3586","942"
"3586","1234"
"3586","6364"
"3586","3606"
"3586","6363"
"3716","3845"
"3716","3559"
"3716","3560"
"3716","6464"
"3716","3561"
"3716","6776"
"3716","6777"
"3716","3718"
"3716","3558"
"3716","4904"
"5682","8600"
"5682","8742"
"5682","407977"
"5682","8740"
"5682","4049"
"5682","7124"
"5682","7133"
"5682","958"
"5682","959"
"5682","4055"
"5682","4791"
"5682","5971"
"5682","4050"
"5682","115650"
"5682","51330"
"5682","10673"
"5682","8792"
"5683","8600"
"5683","8742"
"5683","407977"
"5683","8740"
"5683","4049"
"5683","7124"
"5683","7133"
"5683","958"
"5683","959"
"5683","4055"
"5683","4791"
"5683","5971"
"5683","4050"
"5683","115650"
"5683","51330"
"5683","10673"
"5683","8792"
"5684","8600"
"5684","8742"
"5684","407977"
"5684","8740"
"5684","4049"
"5684","7124"
"5684","7133"
"5684","958"
"5684","959"
"5684","4055"
"5684","4791"
"5684","5971"
"5684","4050"
"5684","115650"
"5684","51330"
"5684","10673"
"5684","8792"
"5685","8600"
"5685","8742"
"5685","407977"
"5685","8740"
"5685","4049"
"5685","7124"
"5685","7133"
"5685","958"
"5685","959"
"5685","4055"
"5685","4791"
"5685","5971"
"5685","4050"
"5685","115650"
"5685","51330"
"5685","10673"
"5685","8792"
"958","7186"
"958","7187"
"958","330"
"958","329"
"958","9020"
"5595","2353"
"5595","1386"
"5595","2002"
"5595","4904"
"5696","8600"
"5696","8742"
"5696","407977"
"5696","8740"
"5696","4049"
"5696","7124"
"5696","7133"
"5696","958"
"5696","959"
"5696","4055"
"5696","4791"
"5696","5971"
"5696","4050"
"5696","115650"
"5696","51330"
"5696","10673"
"5696","8792"
"5698","8600"
"5698","8742"
"5698","407977"
"5698","8740"
"5698","4049"
"5698","7124"
"5698","7133"
"5698","958"
"5698","959"
"5698","4055"
"5698","4791"
"5698","5971"
"5698","4050"
"5698","115650"
"5698","51330"
"5698","10673"
"5698","8792"
"5686","8600"
"5686","8742"
"5686","407977"
"5686","8740"
"5686","4049"
"5686","7124"
"5686","7133"
"5686","958"
"5686","959"
"5686","4055"
"5686","4791"
"5686","5971"
"5686","4050"
"5686","115650"
"5686","51330"
"5686","10673"
"5686","8792"
"5692","8600"
"5692","8742"
"5692","407977"
"5692","8740"
"5692","4049"
"5692","7124"
"5692","7133"
"5692","958"
"5692","959"
"5692","4055"
"5692","4791"
"5692","5971"
"5692","4050"
"5692","115650"
"5692","51330"
"5692","10673"
"5692","8792"
"5694","8600"
"5694","8742"
"5694","407977"
"5694","8740"
"5694","4049"
"5694","7124"
"5694","7133"
"5694","958"
"5694","959"
"5694","4055"
"5694","4791"
"5694","5971"
"5694","4050"
"5694","115650"
"5694","51330"
"5694","10673"
"5694","8792"
"5693","8600"
"5693","8742"
"5693","407977"
"5693","8740"
"5693","4049"
"5693","7124"
"5693","7133"
"5693","958"
"5693","959"
"5693","4055"
"5693","4791"
"5693","5971"
"5693","4050"
"5693","115650"
"5693","51330"
"5693","10673"
"5693","8792"
"5594","2353"
"5594","1386"
"5594","2002"
"5594","4904"
"5777","3717"
"5777","3439"
"5777","3447"
"5777","3440"
"5777","3446"
"5777","3444"
"5777","3452"
"5777","3442"
"5777","3448"
"5777","3451"
"5777","3456"
"5777","3458"
"5777","3443"
"5777","3441"
"5777","3449"
"5777","3459"
"5777","3454"
"5777","3716"
"5777","7297"
"5777","3445"
"5777","3460"
"5777","3455"
"5777","6773"
"3592","3716"
"3593","3717"
"3593","3716"
"3593","7297"
"3593","3594"
"3593","3595"
"834","3552"
"834","3553"
"834","3606"
"7297","3717"
"7297","3845"
"7297","3439"
"7297","3447"
"7297","3440"
"7297","3446"
"7297","3444"
"7297","3452"
"7297","3442"
"7297","3448"
"7297","3451"
"7297","3456"
"7297","3443"
"7297","3441"
"7297","3449"
"7297","3716"
"7297","3592"
"7297","3445"
"7297","3572"
"7297","6776"
"7297","3455"
"7297","6777"
"7297","6773"
"7297","10148"
"7297","3595"
"959","7186"
"959","7187"
"959","330"
"959","329"
"959","9020"
"5518","5595"
"5518","5594"
"5518","5598"
"5519","5595"
"5519","5594"
"5519","5598"
"3596","6367"
"3596","3911"
"3596","2162"
"3596","7124"
"3596","3552"
"3596","3553"
"3596","2335"
"3596","301"
"3596","3689"
"3596","3569"
"3596","3688"
"3596","2208"
"3596","1278"
"3596","3162"
"3596","240"
"3596","3576"
"3596","3312"
"3596","3684"
"3596","6347"
"3596","246"
"3596","948"
"3596","7412"
"3596","3687"
"3596","4128"
"3596","3592"
"3596","3593"
"3596","3606"
"5701","8600"
"5701","8742"
"5701","407977"
"5701","8740"
"5701","4049"
"5701","7124"
"5701","7133"
