"src","dest"
"FBXW5","UBE2H"
"FBXW5","UBE2D2"
"FBXW5","UBE2B"
"FBXW5","UBE2L3"
"FBXW5","UBE2V1"
"FBXW5","PEDS1-UBE2V1"
"FBXW5","UBE2V2"
"FBXW5","UBE2S"
"FBXW5","UBE2U"
"FBXW5","UBE2R2"
"FBXW5","UBE2Q1"
"FBXW5","UBE2J2"
"FBXW5","UBE2Q2"
"FBXW5","UBE2F"
"FBXW5","UBE2E3"
"FBXW5","UBE2W"
"FBXW5","UBE2E2"
"FBXW5","UBE2O"
"FBXW5","UBE2Z"
"FBXW5","UBE2D4"
"FBXW5","UBE2J1"
"SPSB4","UBE2C"
"SPSB4","UBE2L6"
"SPSB4","UBA7"
"SPSB4","CDC34"
"SPSB4","UBE2A"
"SPSB4","UBE2D1"
"SPSB4","UBE2E1"
"SPSB4","UBE2G2"
"SPSB4","UBE2D3"
"SPSB4","UBE2M"
"SPSB4","UBE2K"
"SPSB4","UBE2N"
"SPSB4","UBE2G1"
"SPSB4","UBE2H"
"SPSB4","UBE2D2"
"SPSB4","UBE2B"
"SPSB4","UBE2L3"
"SPSB4","UBE2V1"
"SPSB4","PEDS1-UBE2V1"
"SPSB4","UBE2V2"
"SPSB4","UBE2S"
"SPSB4","UBE2U"
"SPSB4","UBE2R2"
"SPSB4","UBE2Q1"
"SPSB4","UBE2J2"
"SPSB4","UBE2Q2"
"SPSB4","UBE2F"
"SPSB4","UBE2E3"
"SPSB4","UBE2W"
"SPSB4","UBE2E2"
"SPSB4","UBE2O"
"SPSB4","UBE2Z"
"SPSB4","UBE2D4"
"SPSB4","UBE2J1"
"MIB2","UBE2C"
"MIB2","UBE2L6"
"MIB2","UBA7"
"MIB2","CDC34"
"MIB2","UBE2A"
"MIB2","UBE2E1"
"MIB2","UBE2G2"
"MIB2","UBE2D3"
"MIB2","UBE2M"
"MIB2","UBE2K"
"MIB2","UBE2N"
"MIB2","UBE2G1"
"MIB2","UBE2H"
"MIB2","UBE2B"
"MIB2","UBE2L3"
"MIB2","UBE2V1"
"MIB2","PEDS1-UBE2V1"
"MIB2","UBE2V2"
"MIB2","UBE2S"
"MIB2","UBE2U"
"MIB2","UBE2R2"
"MIB2","UBE2Q1"
"MIB2","UBE2J2"
"MIB2","UBE2Q2"
"MIB2","UBE2F"
"MIB2","UBE2E3"
"MIB2","UBE2W"
"MIB2","UBE2E2"
"MIB2","UBE2O"
"MIB2","UBE2Z"
"MIB2","UBE2D4"
"MIB2","UBE2J1"
"UBE2W","UBA6"
"UBE2W","ATG7"
"UBE2W","UBB"
"UBE2W","UBC"
"UBE2W","UBA1"
"UBE2W","RPS27A"
"UBE2W","UBA52"
"UBE2W","UBA3"
"UBE2W","UBA5"
"SPSB1","UBE2C"
"SPSB1","UBE2L6"
"SPSB1","UBA7"
"SPSB1","CDC34"
"SPSB1","UBE2A"
"SPSB1","UBE2D1"
"SPSB1","UBE2E1"
"SPSB1","UBE2G2"
"SPSB1","UBE2D3"
"SPSB1","UBE2M"
"SPSB1","UBE2K"
"SPSB1","UBE2N"
"SPSB1","UBE2G1"
"SPSB1","UBE2H"
"SPSB1","UBE2D2"
"SPSB1","UBE2B"
"SPSB1","UBE2L3"
"SPSB1","UBE2V1"
"SPSB1","PEDS1-UBE2V1"
"SPSB1","UBE2V2"
"SPSB1","UBE2S"
"SPSB1","UBE2U"
"SPSB1","UBE2R2"
"SPSB1","UBE2Q1"
"SPSB1","UBE2J2"
"SPSB1","UBE2Q2"
"SPSB1","UBE2F"
"SPSB1","UBE2E3"
"SPSB1","UBE2W"
"SPSB1","UBE2E2"
"SPSB1","UBE2O"
"SPSB1","UBE2Z"
"SPSB1","UBE2D4"
"SPSB1","UBE2J1"
"RNF25","UBE2C"
"RNF25","UBE2L6"
"RNF25","UBA7"
"RNF25","CDC34"
"RNF25","UBE2A"
"RNF25","UBE2D1"
"RNF25","UBE2E1"
"RNF25","UBE2G2"
"RNF25","UBE2D3"
"RNF25","UBE2M"
"RNF25","UBE2K"
"RNF25","UBE2N"
"RNF25","UBE2G1"
"RNF25","UBE2H"
"RNF25","UBE2D2"
"RNF25","UBE2B"
"RNF25","UBE2L3"
"RNF25","UBE2V1"
"RNF25","PEDS1-UBE2V1"
"RNF25","UBE2V2"
"RNF25","UBE2S"
"RNF25","UBE2U"
"RNF25","UBE2R2"
"RNF25","UBE2Q1"
"RNF25","UBE2J2"
"RNF25","UBE2Q2"
"RNF25","UBE2F"
"RNF25","UBE2E3"
"RNF25","UBE2W"
"RNF25","UBE2E2"
"RNF25","UBE2O"
"RNF25","UBE2Z"
"RNF25","UBE2D4"
"RNF25","UBE2J1"
"FBXL8","UBE2C"
"FBXL8","UBE2L6"
"FBXL8","UBA7"
"FBXL8","CDC34"
"FBXL8","UBE2A"
"FBXL8","UBE2D1"
"FBXL8","UBE2E1"
"FBXL8","UBE2G2"
"FBXL8","UBE2D3"
"FBXL8","UBE2M"
"FBXL8","UBE2K"
"FBXL8","UBE2N"
"FBXL8","UBE2G1"
"FBXL8","UBE2H"
"FBXL8","UBE2D2"
"FBXL8","UBE2B"
"FBXL8","UBE2L3"
"FBXL8","UBE2V1"
"FBXL8","PEDS1-UBE2V1"
"FBXL8","UBE2V2"
"FBXL8","UBE2S"
"FBXL8","UBE2U"
"FBXL8","UBE2R2"
"FBXL8","UBE2Q1"
"FBXL8","UBE2J2"
"FBXL8","UBE2Q2"
"FBXL8","UBE2F"
"FBXL8","UBE2E3"
"FBXL8","UBE2W"
"FBXL8","UBE2E2"
"FBXL8","UBE2O"
"FBXL8","UBE2Z"
"FBXL8","UBE2D4"
"FBXL8","UBE2J1"
"ASB9","UBE2C"
"ASB9","UBE2L6"
"ASB9","UBA7"
"ASB9","CDC34"
"ASB9","UBE2A"
"ASB9","UBE2D1"
"ASB9","UBE2E1"
"ASB9","UBE2G2"
"ASB9","UBE2D3"
"ASB9","UBE2M"
"ASB9","UBE2K"
"ASB9","UBE2N"
"ASB9","UBE2G1"
"ASB9","UBE2H"
"ASB9","UBE2D2"
"ASB9","UBE2B"
"ASB9","UBE2L3"
"ASB9","UBE2V1"
"ASB9","PEDS1-UBE2V1"
"ASB9","UBE2V2"
"ASB9","UBE2S"
"ASB9","UBE2U"
"ASB9","UBE2R2"
"ASB9","UBE2Q1"
"ASB9","UBE2J2"
"ASB9","UBE2Q2"
"ASB9","UBE2F"
"ASB9","UBE2E3"
"ASB9","UBE2W"
"ASB9","UBE2E2"
"ASB9","UBE2O"
"ASB9","UBE2Z"
"ASB9","UBE2D4"
"ASB9","UBE2J1"
"FBXO17","UBE2C"
"FBXO17","UBE2L6"
"FBXO17","UBA7"
"FBXO17","CDC34"
"FBXO17","UBE2A"
"FBXO17","UBE2D1"
"FBXO17","UBE2E1"
"FBXO17","UBE2G2"
"FBXO17","UBE2D3"
"FBXO17","UBE2M"
"FBXO17","UBE2K"
"FBXO17","UBE2N"
"FBXO17","UBE2G1"
"FBXO17","UBE2H"
"FBXO17","UBE2D2"
"FBXO17","UBE2B"
"FBXO17","UBE2L3"
"FBXO17","UBE2V1"
"FBXO17","PEDS1-UBE2V1"
"FBXO17","UBE2V2"
"FBXO17","UBE2S"
"FBXO17","UBE2U"
"FBXO17","UBE2R2"
"FBXO17","UBE2Q1"
"FBXO17","UBE2J2"
"FBXO17","UBE2Q2"
"FBXO17","UBE2F"
"FBXO17","UBE2E3"
"FBXO17","UBE2W"
"FBXO17","UBE2E2"
"FBXO17","UBE2O"
"FBXO17","UBE2Z"
"FBXO17","UBE2D4"
"FBXO17","UBE2J1"
"TRIM11","UBE2C"
"TRIM11","UBE2L6"
"TRIM11","UBA7"
"TRIM11","CDC34"
"TRIM11","UBE2A"
"TRIM11","UBE2D1"
"TRIM11","UBE2E1"
"TRIM11","UBE2G2"
"TRIM11","UBE2D3"
"TRIM11","UBE2M"
"TRIM11","UBE2K"
"TRIM11","UBE2N"
"TRIM11","UBE2G1"
"TRIM11","UBE2H"
"TRIM11","UBE2D2"
"TRIM11","UBE2B"
"TRIM11","UBE2L3"
"TRIM11","UBE2V1"
"TRIM11","PEDS1-UBE2V1"
"TRIM11","UBE2V2"
"TRIM11","UBE2S"
"TRIM11","UBE2U"
"TRIM11","UBE2R2"
"TRIM11","UBE2Q1"
"TRIM11","UBE2J2"
"TRIM11","UBE2Q2"
"TRIM11","UBE2F"
"TRIM11","UBE2E3"
"TRIM11","UBE2W"
"TRIM11","UBE2E2"
"TRIM11","UBE2O"
"TRIM11","UBE2Z"
"TRIM11","UBE2D4"
"TRIM11","UBE2J1"
"SIPA1","RAP1B"
"SIPA1","RAP1A"
"FBXL20","UBE2C"
"FBXL20","UBE2L6"
"FBXL20","UBA7"
"FBXL20","CDC34"
"FBXL20","UBE2A"
"FBXL20","UBE2D1"
"FBXL20","UBE2E1"
"FBXL20","UBE2G2"
"FBXL20","UBE2D3"
"FBXL20","UBE2M"
"FBXL20","UBE2K"
"FBXL20","UBE2N"
"FBXL20","UBE2G1"
"FBXL20","UBE2H"
"FBXL20","UBE2D2"
"FBXL20","UBE2B"
"FBXL20","UBE2L3"
"FBXL20","UBE2V1"
"FBXL20","PEDS1-UBE2V1"
"FBXL20","UBE2V2"
"FBXL20","UBE2S"
"FBXL20","UBE2U"
"FBXL20","UBE2R2"
"FBXL20","UBE2Q1"
"FBXL20","UBE2J2"
"FBXL20","UBE2Q2"
"FBXL20","UBE2F"
"FBXL20","UBE2E3"
"FBXL20","UBE2W"
"FBXL20","UBE2E2"
"FBXL20","UBE2O"
"FBXL20","UBE2Z"
"FBXL20","UBE2D4"
"FBXL20","UBE2J1"
"ITCH","UBE2C"
"ITCH","UBE2L6"
"ITCH","UBA7"
"ITCH","CDC34"
"ITCH","UBE2A"
"ITCH","UBE2D1"
"ITCH","UBE2E1"
"ITCH","UBE2G2"
"ITCH","UBE2D3"
"ITCH","UBE2M"
"ITCH","UBE2K"
"ITCH","UBE2N"
"ITCH","UBE2G1"
"ITCH","UBE2H"
"ITCH","UBE2D2"
"ITCH","UBE2B"
"ITCH","UBE2L3"
"ITCH","UBE2V1"
"ITCH","PEDS1-UBE2V1"
"ITCH","UBE2V2"
"ITCH","UBE2S"
"ITCH","UBE2U"
"ITCH","UBE2R2"
"ITCH","UBE2Q1"
"ITCH","UBE2J2"
"ITCH","UBE2Q2"
"ITCH","UBE2F"
"ITCH","UBE2E3"
"ITCH","UBE2W"
"ITCH","UBE2E2"
"ITCH","UBE2O"
"ITCH","UBE2Z"
"ITCH","UBE2D4"
"ITCH","UBE2J1"
"BTBD6","UBE2C"
"BTBD6","UBE2L6"
"BTBD6","UBA7"
"BTBD6","CDC34"
"BTBD6","UBE2A"
"BTBD6","UBE2D1"
"BTBD6","UBE2E1"
"BTBD6","UBE2G2"
"BTBD6","UBE2D3"
"BTBD6","UBE2M"
"BTBD6","UBE2K"
"BTBD6","UBE2N"
"BTBD6","UBE2G1"
"BTBD6","UBE2H"
"BTBD6","UBE2D2"
"BTBD6","UBE2B"
"BTBD6","UBE2L3"
"BTBD6","UBE2V1"
"BTBD6","PEDS1-UBE2V1"
"BTBD6","UBE2V2"
"BTBD6","UBE2S"
"BTBD6","UBE2U"
"BTBD6","UBE2R2"
"BTBD6","UBE2Q1"
"BTBD6","UBE2J2"
"BTBD6","UBE2Q2"
"BTBD6","UBE2F"
"BTBD6","UBE2E3"
"BTBD6","UBE2W"
"BTBD6","UBE2E2"
"BTBD6","UBE2O"
"BTBD6","UBE2Z"
"BTBD6","UBE2D4"
"BTBD6","UBE2J1"
"LRR1","UBE2C"
"LRR1","UBE2L6"
"LRR1","UBA7"
"LRR1","CDC34"
"LRR1","UBE2A"
"LRR1","UBE2D1"
"LRR1","UBE2E1"
"LRR1","UBE2G2"
"LRR1","UBE2D3"
"LRR1","UBE2M"
"LRR1","UBE2K"
"LRR1","UBE2N"
"LRR1","UBE2G1"
"LRR1","UBE2H"
"LRR1","UBE2D2"
"LRR1","UBE2B"
"LRR1","UBE2L3"
"LRR1","UBE2V1"
"LRR1","PEDS1-UBE2V1"
"LRR1","UBE2V2"
"LRR1","UBE2S"
"LRR1","UBE2U"
"LRR1","UBE2R2"
"LRR1","UBE2Q1"
"LRR1","UBE2J2"
"LRR1","UBE2Q2"
"LRR1","UBE2F"
"LRR1","UBE2E3"
"LRR1","UBE2W"
"LRR1","UBE2E2"
"LRR1","UBE2O"
"LRR1","UBE2Z"
"LRR1","UBE2D4"
"LRR1","UBE2J1"
"UBE2E2","UBA6"
"UBE2E2","ATG7"
"UBE2E2","UBB"
"UBE2E2","UBC"
"UBE2E2","UBA1"
"UBE2E2","RPS27A"
"UBE2E2","UBA52"
"UBE2E2","UBA3"
"UBE2E2","UBA5"
"KCTD7","UBE2C"
"KCTD7","UBE2L6"
"KCTD7","UBA7"
"KCTD7","CDC34"
"KCTD7","UBE2A"
"KCTD7","UBE2D1"
"KCTD7","UBE2E1"
"KCTD7","UBE2G2"
"KCTD7","UBE2D3"
"KCTD7","UBE2M"
"KCTD7","UBE2K"
"KCTD7","UBE2N"
"KCTD7","UBE2G1"
"KCTD7","UBE2H"
"KCTD7","UBE2D2"
"KCTD7","UBE2B"
"KCTD7","UBE2L3"
"KCTD7","UBE2V1"
"KCTD7","PEDS1-UBE2V1"
"KCTD7","UBE2V2"
"KCTD7","UBE2S"
"KCTD7","UBE2U"
"KCTD7","UBE2R2"
"KCTD7","UBE2Q1"
"KCTD7","UBE2J2"
"KCTD7","UBE2Q2"
"KCTD7","UBE2F"
"KCTD7","UBE2E3"
"KCTD7","UBE2W"
"KCTD7","UBE2E2"
"KCTD7","UBE2O"
"KCTD7","UBE2Z"
"KCTD7","UBE2D4"
"KCTD7","UBE2J1"
"ASB16","UBE2C"
"ASB16","UBE2L6"
"ASB16","UBA7"
"ASB16","CDC34"
"ASB16","UBE2A"
"ASB16","UBE2D1"
"ASB16","UBE2E1"
"ASB16","UBE2G2"
"ASB16","UBE2D3"
"ASB16","UBE2M"
"ASB16","UBE2K"
"ASB16","UBE2N"
"ASB16","UBE2G1"
"ASB16","UBE2H"
"ASB16","UBE2D2"
"ASB16","UBE2B"
"ASB16","UBE2L3"
"ASB16","UBE2V1"
"ASB16","PEDS1-UBE2V1"
"ASB16","UBE2V2"
"ASB16","UBE2S"
"ASB16","UBE2U"
"ASB16","UBE2R2"
"ASB16","UBE2Q1"
"ASB16","UBE2J2"
"ASB16","UBE2Q2"
"ASB16","UBE2F"
"ASB16","UBE2E3"
"ASB16","UBE2W"
"ASB16","UBE2E2"
"ASB16","UBE2O"
"ASB16","UBE2Z"
"ASB16","UBE2D4"
"ASB16","UBE2J1"
"RCHY1","UBE2C"
"RCHY1","UBE2L6"
"RCHY1","UBA7"
"RCHY1","CDC34"
"RCHY1","UBE2A"
"RCHY1","UBE2D1"
"RCHY1","UBE2E1"
"RCHY1","UBE2G2"
"RCHY1","UBE2D3"
"RCHY1","UBE2M"
"RCHY1","UBE2K"
"RCHY1","UBE2N"
"RCHY1","UBE2G1"
"RCHY1","UBE2H"
"RCHY1","UBE2D2"
"RCHY1","UBE2B"
"RCHY1","UBE2L3"
"RCHY1","UBE2V1"
"RCHY1","PEDS1-UBE2V1"
"RCHY1","UBE2V2"
"RCHY1","UBE2S"
"RCHY1","UBE2U"
"RCHY1","UBE2R2"
"RCHY1","UBE2Q1"
"RCHY1","UBE2J2"
"RCHY1","UBE2Q2"
"RCHY1","UBE2F"
"RCHY1","UBE2E3"
"RCHY1","UBE2W"
"RCHY1","UBE2E2"
"RCHY1","UBE2O"
"RCHY1","UBE2Z"
"RCHY1","UBE2D4"
"RCHY1","UBE2J1"
"KLHL5","UBE2C"
"KLHL5","UBE2L6"
"KLHL5","UBA7"
"KLHL5","CDC34"
"KLHL5","UBE2A"
"KLHL5","UBE2D1"
"KLHL5","UBE2E1"
"KLHL5","UBE2G2"
"KLHL5","UBE2D3"
"KLHL5","UBE2M"
"KLHL5","UBE2K"
"KLHL5","UBE2N"
"KLHL5","UBE2G1"
"KLHL5","UBE2H"
"KLHL5","UBE2D2"
"KLHL5","UBE2B"
"KLHL5","UBE2L3"
"KLHL5","UBE2V1"
"KLHL5","PEDS1-UBE2V1"
"KLHL5","UBE2V2"
"KLHL5","UBE2S"
"KLHL5","UBE2U"
"KLHL5","UBE2R2"
"KLHL5","UBE2Q1"
"KLHL5","UBE2J2"
"KLHL5","UBE2Q2"
"KLHL5","UBE2F"
"KLHL5","UBE2E3"
"KLHL5","UBE2W"
"KLHL5","UBE2E2"
"KLHL5","UBE2O"
"KLHL5","UBE2Z"
"KLHL5","UBE2D4"
"KLHL5","UBE2J1"
"NEDD4L","UBE2C"
"NEDD4L","UBE2L6"
"NEDD4L","UBA7"
"NEDD4L","CDC34"
"NEDD4L","UBE2A"
"NEDD4L","UBE2D1"
"NEDD4L","UBE2E1"
"NEDD4L","UBE2G2"
"NEDD4L","UBE2D3"
"NEDD4L","UBE2M"
"NEDD4L","UBE2K"
"NEDD4L","UBE2N"
"NEDD4L","UBE2G1"
"NEDD4L","UBE2H"
"NEDD4L","UBE2D2"
"NEDD4L","UBE2B"
"NEDD4L","UBE2L3"
"NEDD4L","UBE2V1"
"NEDD4L","PEDS1-UBE2V1"
"NEDD4L","UBE2V2"
"NEDD4L","UBE2S"
"NEDD4L","UBE2U"
"NEDD4L","UBE2R2"
"NEDD4L","UBE2Q1"
"NEDD4L","UBE2J2"
"NEDD4L","UBE2Q2"
"NEDD4L","UBE2F"
"NEDD4L","UBE2E3"
"NEDD4L","UBE2W"
"NEDD4L","UBE2E2"
"NEDD4L","UBE2O"
"NEDD4L","UBE2Z"
"NEDD4L","UBE2D4"
"NEDD4L","UBE2J1"
"ASB2","UBE2C"
"ASB2","UBE2L6"
"ASB2","UBA7"
"ASB2","CDC34"
"ASB2","UBE2A"
"ASB2","UBE2D1"
"ASB2","UBE2E1"
"ASB2","UBE2G2"
"ASB2","UBE2D3"
"ASB2","UBE2M"
"ASB2","UBE2K"
"ASB2","UBE2N"
"ASB2","UBE2G1"
"ASB2","UBE2H"
"ASB2","UBE2D2"
"ASB2","UBE2B"
"ASB2","UBE2L3"
"ASB2","UBE2V1"
"ASB2","PEDS1-UBE2V1"
"ASB2","UBE2V2"
"ASB2","UBE2S"
"ASB2","UBE2U"
"ASB2","UBE2R2"
"ASB2","UBE2Q1"
"ASB2","UBE2J2"
"ASB2","UBE2Q2"
"ASB2","UBE2F"
"ASB2","UBE2E3"
"ASB2","UBE2W"
"ASB2","UBE2E2"
"ASB2","UBE2O"
"ASB2","UBE2Z"
"ASB2","UBE2D4"
"ASB2","UBE2J1"
"LGMN","HLA-DRA"
"LGMN","HLA-DQA2"
"LGMN","HLA-DQA1"
"LGMN","HLA-DRB1"
"LGMN","HLA-DQB1"
"LGMN","CD74"
"LGMN","HLA-DPB1"
"LGMN","HLA-DQB2"
"LGMN","HLA-DRB4"
"LGMN","HLA-DPA1"
"LGMN","HLA-DRB3"
"LGMN","HLA-DRB5"
"PIK3R4","HLA-B"
"PIK3R4","HLA-A"
"PIK3R4","HLA-C"
"PIK3R4","HLA-E"
"PIK3R4","HLA-G"
"PIK3R4","HLA-F"
"PIK3R4","B2M"
"SPSB2","UBE2C"
"SPSB2","UBE2L6"
"SPSB2","UBA7"
"SPSB2","CDC34"
"SPSB2","UBE2A"
"SPSB2","UBE2D1"
"SPSB2","UBE2E1"
"SPSB2","UBE2G2"
"SPSB2","UBE2D3"
"SPSB2","UBE2M"
"SPSB2","UBE2K"
"SPSB2","UBE2N"
"SPSB2","UBE2G1"
"SPSB2","UBE2H"
"SPSB2","UBE2D2"
"SPSB2","UBE2B"
"SPSB2","UBE2L3"
"SPSB2","UBE2V1"
"SPSB2","PEDS1-UBE2V1"
"SPSB2","UBE2V2"
"SPSB2","UBE2S"
"SPSB2","UBE2U"
"SPSB2","UBE2R2"
"SPSB2","UBE2Q1"
"SPSB2","UBE2J2"
"SPSB2","UBE2Q2"
"SPSB2","UBE2F"
"SPSB2","UBE2E3"
"SPSB2","UBE2W"
"SPSB2","UBE2E2"
"SPSB2","UBE2O"
"SPSB2","UBE2Z"
"SPSB2","UBE2D4"
"SPSB2","UBE2J1"
"PDCD1LG2","CD4"
"PDCD1LG2","HLA-DRA"
"PDCD1LG2","HLA-DQA2"
"PDCD1LG2","HLA-DQA1"
"PDCD1LG2","HLA-DRB1"
"PDCD1LG2","HLA-DQB1"
"PDCD1LG2","CD3D"
"PDCD1LG2","HLA-DPB1"
"PDCD1LG2","HLA-DQB2"
"PDCD1LG2","LCK"
"PDCD1LG2","CD3E"
"PDCD1LG2","CD3G"
"PDCD1LG2","HLA-DRB4"
"PDCD1LG2","HLA-DPA1"
"PDCD1LG2","CD247"
"PDCD1LG2","HLA-DRB3"
"PDCD1LG2","HLA-DRB5"
"ANAPC13","UBE2C"
"ANAPC13","UBE2L6"
"ANAPC13","UBA7"
"ANAPC13","CDC34"
"ANAPC13","UBE2A"
"ANAPC13","UBE2D1"
"ANAPC13","UBE2E1"
"ANAPC13","UBE2G2"
"ANAPC13","UBE2D3"
"ANAPC13","UBE2M"
"ANAPC13","UBE2K"
"ANAPC13","UBE2N"
"ANAPC13","UBE2G1"
"ANAPC13","UBE2H"
"ANAPC13","UBE2D2"
"ANAPC13","UBE2B"
"ANAPC13","UBE2L3"
"ANAPC13","UBE2V1"
"ANAPC13","PEDS1-UBE2V1"
"ANAPC13","UBE2V2"
"ANAPC13","UBE2S"
"ANAPC13","UBE2U"
"ANAPC13","UBE2R2"
"ANAPC13","UBE2Q1"
"ANAPC13","UBE2J2"
"ANAPC13","UBE2Q2"
"ANAPC13","UBE2F"
"ANAPC13","UBE2E3"
"ANAPC13","UBE2W"
"ANAPC13","UBE2E2"
"ANAPC13","UBE2O"
"ANAPC13","UBE2Z"
"ANAPC13","UBE2D4"
"ANAPC13","UBE2J1"
"UBAC1","UBE2C"
"UBAC1","UBE2L6"
"UBAC1","UBA7"
"UBAC1","CDC34"
"UBAC1","UBE2A"
"UBAC1","UBE2D1"
"UBAC1","UBE2E1"
"UBAC1","UBE2G2"
"UBAC1","UBE2D3"
"UBAC1","UBE2M"
"UBAC1","UBE2K"
"UBAC1","UBE2N"
"UBAC1","UBE2G1"
"UBAC1","UBE2H"
"UBAC1","UBE2D2"
"UBAC1","UBE2B"
"UBAC1","UBE2L3"
"UBAC1","UBE2V1"
"UBAC1","PEDS1-UBE2V1"
"UBAC1","UBE2V2"
"UBAC1","UBE2S"
"UBAC1","UBE2U"
"UBAC1","UBE2R2"
"UBAC1","UBE2Q1"
"UBAC1","UBE2J2"
"UBAC1","UBE2Q2"
"UBAC1","UBE2F"
"UBAC1","UBE2E3"
"UBAC1","UBE2W"
"UBAC1","UBE2E2"
"UBAC1","UBE2O"
"UBAC1","UBE2Z"
"UBAC1","UBE2D4"
"UBAC1","UBE2J1"
"RNF126","UBE2C"
"RNF126","UBE2L6"
"RNF126","UBA7"
"RNF126","CDC34"
"RNF126","UBE2A"
"RNF126","UBE2D1"
"RNF126","UBE2E1"
"RNF126","UBE2G2"
"RNF126","UBE2D3"
"RNF126","UBE2M"
"RNF126","UBE2K"
"RNF126","UBE2N"
"RNF126","UBE2G1"
"RNF126","UBE2H"
"RNF126","UBE2D2"
"RNF126","UBE2B"
"RNF126","UBE2L3"
"RNF126","UBE2V1"
"RNF126","PEDS1-UBE2V1"
"RNF126","UBE2V2"
"RNF126","UBE2S"
"RNF126","UBE2U"
"RNF126","UBE2R2"
"RNF126","UBE2Q1"
"RNF126","UBE2J2"
"RNF126","UBE2Q2"
"RNF126","UBE2F"
"RNF126","UBE2E3"
"RNF126","UBE2W"
"RNF126","UBE2E2"
"RNF126","UBE2O"
"RNF126","UBE2Z"
"RNF126","UBE2D4"
"RNF126","UBE2J1"
"TRAIP","UBE2C"
"TRAIP","UBE2L6"
"TRAIP","UBA7"
"TRAIP","CDC34"
"TRAIP","UBE2A"
"TRAIP","UBE2D1"
"TRAIP","UBE2E1"
"TRAIP","UBE2G2"
"TRAIP","UBE2D3"
"TRAIP","UBE2M"
"TRAIP","UBE2K"
"TRAIP","UBE2N"
"TRAIP","UBE2G1"
"TRAIP","UBE2H"
"TRAIP","UBE2D2"
"TRAIP","UBE2B"
"TRAIP","UBE2L3"
"TRAIP","UBE2V1"
"TRAIP","PEDS1-UBE2V1"
"TRAIP","UBE2V2"
"TRAIP","UBE2S"
"TRAIP","UBE2U"
"TRAIP","UBE2R2"
"TRAIP","UBE2Q1"
"TRAIP","UBE2J2"
"TRAIP","UBE2Q2"
"TRAIP","UBE2F"
"TRAIP","UBE2E3"
"TRAIP","UBE2W"
"TRAIP","UBE2E2"
"TRAIP","UBE2O"
"TRAIP","UBE2Z"
"TRAIP","UBE2D4"
"TRAIP","UBE2J1"
"CARD11","UBE2N"
"CARD11","UBE2V1"
"CARD11","PEDS1-UBE2V1"
"RBCK1","UBE2C"
"RBCK1","UBE2L6"
"RBCK1","UBA7"
"RBCK1","CDC34"
"RBCK1","UBE2A"
"RBCK1","UBE2D1"
"RBCK1","UBE2E1"
"RBCK1","UBE2G2"
"RBCK1","UBE2D3"
"RBCK1","UBE2M"
"RBCK1","UBE2K"
"RBCK1","UBE2N"
"RBCK1","UBE2G1"
"RBCK1","UBE2H"
"RBCK1","UBE2D2"
"RBCK1","UBE2B"
"RBCK1","UBE2L3"
"RBCK1","UBE2V1"
"RBCK1","PEDS1-UBE2V1"
"RBCK1","UBE2V2"
"RBCK1","UBE2S"
"RBCK1","UBE2U"
"RBCK1","UBE2R2"
"RBCK1","UBE2Q1"
"RBCK1","UBE2J2"
"RBCK1","UBE2Q2"
"RBCK1","UBE2F"
"RBCK1","UBE2E3"
"RBCK1","UBE2W"
"RBCK1","UBE2E2"
"RBCK1","UBE2O"
"RBCK1","UBE2Z"
"RBCK1","UBE2D4"
"RBCK1","UBE2J1"
"TRIM9","UBE2C"
"TRIM9","UBE2L6"
"TRIM9","UBA7"
"TRIM9","CDC34"
"TRIM9","UBE2A"
"TRIM9","UBE2D1"
"TRIM9","UBE2E1"
"TRIM9","UBE2G2"
"TRIM9","UBE2D3"
"TRIM9","UBE2M"
"TRIM9","UBE2K"
"TRIM9","UBE2N"
"TRIM9","UBE2G1"
"TRIM9","UBE2H"
"TRIM9","UBE2D2"
"TRIM9","UBE2B"
"TRIM9","UBE2L3"
"TRIM9","UBE2V1"
"TRIM9","PEDS1-UBE2V1"
"TRIM9","UBE2V2"
"TRIM9","UBE2S"
"TRIM9","UBE2U"
"TRIM9","UBE2R2"
"TRIM9","UBE2Q1"
"TRIM9","UBE2J2"
"TRIM9","UBE2Q2"
"TRIM9","UBE2F"
"TRIM9","UBE2E3"
"TRIM9","UBE2W"
"TRIM9","UBE2E2"
"TRIM9","UBE2O"
"TRIM9","UBE2Z"
"TRIM9","UBE2D4"
"TRIM9","UBE2J1"
"TRIM4","UBE2C"
"TRIM4","UBE2L6"
"TRIM4","UBA7"
"TRIM4","CDC34"
"TRIM4","UBE2A"
"TRIM4","UBE2D1"
"TRIM4","UBE2E1"
"TRIM4","UBE2G2"
"TRIM4","UBE2D3"
"TRIM4","UBE2M"
"TRIM4","UBE2K"
"TRIM4","UBE2N"
"TRIM4","UBE2G1"
"TRIM4","UBE2H"
"TRIM4","UBE2D2"
"TRIM4","UBE2B"
"TRIM4","UBE2L3"
"TRIM4","UBE2V1"
"TRIM4","PEDS1-UBE2V1"
"TRIM4","UBE2V2"
"TRIM4","UBE2S"
"TRIM4","UBE2U"
"TRIM4","UBE2R2"
"TRIM4","UBE2Q1"
"TRIM4","UBE2J2"
"TRIM4","UBE2Q2"
"TRIM4","UBE2F"
"TRIM4","UBE2E3"
"TRIM4","UBE2W"
